date,state,hospitalizedCurrently,death,deathIncrease,inIcuCurrently,positive,totalTestResults,totalTestsViral
2020-10-08,Hawaii,109,163,3,35,13232,440089,0
2020-10-08,Idaho,191,500,8,41,45753,324328,0
2020-10-08,Illinois,1755,9159,32,392,313439,6105780,6105780
2020-10-08,Indiana,1110,3742,15,342,129677,2323256,2323256
2020-10-08,Iowa,449,1421,6,112,92145,803037,0
2020-10-08,Kansas,393,723,0,103,63952,549398,0
2020-10-08,Kentucky,701,1234,11,174,77455,1500613,1500613
2020-10-08,Louisiana,564,5609,5,0,173149,2440215,2437687
2020-10-08,Maine,7,142,0,1,5639,472395,472395
2020-10-08,Maryland,403,3979,6,98,129425,2802303,2802303
2020-10-08,Massachusetts,484,9565,8,85,136936,4541516,4541516
2020-10-08,Michigan,862,7193,24,220,146493,3957766,3957766
2020-10-08,Minnesota,457,2160,6,139,107922,2224194,0
2020-10-08,Mississippi,606,3074,23,139,102819,807474,796968
2020-10-08,Missouri,1344,2259,23,0,137156,1979390,1979390
2020-10-08,Montana,263,197,4,0,16677,381665,381665
2020-10-08,Nebraska,288,507,0,0,49396,687689,687689
2020-10-08,Nevada,498,1649,13,130,83827,1082722,1101167
2020-10-08,New Hampshire,14,449,1,0,8878,482118,482118
2020-10-08,New Jersey,652,16160,8,148,217089,3848608,3842667
2020-10-08,New Mexico,119,899,3,0,31756,973945,973945
2020-10-08,New York,754,25555,10,172,470104,11647440,0
2020-10-08,North Carolina,1051,3722,29,296,225397,3260626,3260626
2020-10-08,North Dakota,214,314,6,40,25321,661206,686464
2020-10-08,Ohio,863,4983,13,229,164262,3489032,3489032
2020-10-08,Oklahoma,697,1085,10,252,95564,1304870,1318991
2020-10-08,Oregon,197,583,2,39,35634,1151507,1151507
2020-10-08,Pennsylvania,687,8299,27,0,167928,3296367,0
2020-10-08,Rhode Island,117,1127,1,12,26045,859429,0
2020-10-08,South Carolina,716,3514,12,191,154755,1430639,1425103
2020-10-08,South Dakota,284,272,14,0,26411,302503,302503
2020-10-08,Tennessee,1149,2705,63,307,209447,3080509,3080509
2020-10-08,Texas,3556,16334,104,1098,781794,7010194,7010194
2020-10-08,Utah,251,501,5,86,81947,1142324,1142324
2020-10-08,Vermot,1,58,0,0,1843,312985,312985
2020-10-08,Virginia,933,3328,25,196,155535,2189792,0
2020-10-08,Washington,383,2177,12,73,94482,1987477,0
2020-10-08,West Virginia,168,370,1,59,17325,604392,604392
2020-10-08,Wisconsin,907,1435,9,228,149467,2568842,0
2020-10-08,Wyoming,56,54,1,0,7092,206024,206024
2020-10-09,Alabama,816,2653,16,0,163465,1196452,0
2020-10-09,Alaska,51,60,0,0,9232,493070,493070
2020-10-09,Arizona,706,5746,3,155,224084,2365848,2365848
2020-10-09,Arkansas,546,1503,0,237,90145,1111526,1111526
2020-10-09,California,3186,16428,67,742,838606,15736497,15736497
2020-10-09,Colorado,380,2103,8,0,76619,1518454,0
2020-10-09,Connecticut,134,4530,3,0,60038,2041351,2041351
2020-10-09,Delaware,104,651,0,21,21827,460504,0
2020-10-09,Florida,2143,15372,118,0,720001,8552582,7876609
2020-10-09,Georgia,1717,7348,54,0,329032,3112619,3112619
2020-10-09,Hawaii,111,164,1,32,13333,443992,0
2020-10-09,Idaho,191,503,3,41,46426,326789,0
2020-10-09,Illinois,1812,9191,32,395,316556,6177379,6177379
2020-10-09,Indiana,1187,3761,19,357,131493,2353729,2353729
2020-10-09,Iowa,461,1437,16,104,93187,808801,0
2020-10-09,Kansas,469,763,40,119,65807,560189,0
2020-10-09,Kentucky,679,1242,8,172,78456,1525264,1525264
2020-10-09,Louisiana,582,5635,26,0,173406,2450087,2447559
2020-10-09,Maine,7,143,1,5,5666,480498,480498
2020-10-09,Maryland,391,3990,11,96,130159,2829423,2829423
2020-10-09,Massachusetts,500,9577,12,88,137701,4601434,4601434
2020-10-09,Michigan,862,7200,7,220,147816,4001264,4001264
2020-10-09,Minnesota,471,2174,14,133,109312,2256165,0
2020-10-09,Mississippi,627,3080,6,130,103681,808336,796968
2020-10-09,Missouri,1303,2395,136,0,139164,2000979,2000979
2020-10-09,Montana,266,206,9,0,17399,386746,386746
2020-10-09,Nebraska,293,514,7,0,50059,696252,696252
2020-10-09,Nevada,502,1657,8,127,84593,1092036,1119083
2020-10-09,New Hampshire,13,450,1,0,8970,487369,487369
2020-10-09,New Jersey,666,16164,4,150,218072,3885047,3878988
2020-10-09,New Mexico,133,902,3,0,32241,980053,980053
2020-10-09,New York,779,25561,6,168,471696,11786740,0
2020-10-09,North Carolina,1065,3747,25,299,227431,3300638,3300638
2020-10-09,North Dakota,202,325,11,39,25965,670039,695621
2020-10-09,Ohio,849,4994,11,240,166102,3534585,3534585
2020-10-09,Oklahoma,749,1091,6,265,97088,1321971,1336562
2020-10-09,Oregon,197,594,11,39,36116,1163149,1163149
2020-10-09,Pennsylvania,734,8308,9,0,169308,3336637,0
2020-10-09,Rhode Island,112,1130,3,10,26294,864638,0
2020-10-09,South Carolina,748,3530,16,193,155676,1452568,1446925
2020-10-09,South Dakota,267,277,5,0,27215,307125,307125
2020-10-09,Tennessee,1186,2732,27,315,211003,3107299,3107299
2020-10-09,Texas,3593,16432,98,1138,785830,7075406,7075406
2020-10-09,Utah,261,505,4,86,83290,1155601,1155601
2020-10-09,Vermot,0,58,0,0,1851,314858,314858
2020-10-09,Virginia,963,3344,16,205,156649,2219510,0
2020-10-09,Washington,357,2183,6,72,95205,2016471,0
2020-10-09,West Virginia,164,376,6,57,17707,612348,612348
2020-10-09,Wisconsin,876,1451,16,229,152631,2603653,0
2020-10-09,Wyoming,54,54,0,0,7335,209041,209041
2020-10-10,Alabama,792,2664,11,0,164526,1204320,0
2020-10-10,Alaska,66,60,0,0,9462,499253,499253
2020-10-10,Arizona,685,5759,13,145,224978,2385045,2385045
2020-10-10,Arkansas,554,1552,49,234,92220,1137716,1137716
2020-10-10,California,3084,16500,72,732,842776,15878445,15878445
2020-10-10,Colorado,365,2112,9,0,77642,1541162,0
2020-10-10,Connecticut,134,4530,0,0,60038,2065143,2065143
2020-10-10,Delaware,103,653,2,21,21998,466823,0
2020-10-10,Florida,2077,15372,0,0,720001,8575105,7876609
2020-10-10,Georgia,1646,7393,45,0,330269,3132549,3132549
2020-10-10,Hawaii,106,166,2,29,13498,447810,0
2020-10-10,Idaho,192,506,3,45,47088,330962,0
2020-10-10,Illinois,1807,9221,30,406,319461,6243635,6243635
2020-10-10,Indiana,1180,3782,21,339,133411,2378319,2378319
2020-10-10,Iowa,450,1455,18,101,94271,814078,0
2020-10-10,Kansas,469,763,0,119,65807,560189,0
2020-10-10,Kentucky,652,1249,7,170,79445,1536175,1536175
2020-10-10,Louisiana,582,5635,0,0,173406,2450087,2447559
2020-10-10,Maine,7,143,0,5,5696,486384,486384
2020-10-10,Maryland,383,3995,5,91,130795,2863083,2863083
2020-10-10,Massachusetts,531,9587,10,86,138340,4670758,4670758
2020-10-10,Michigan,862,7219,19,220,149464,4046782,4046782
2020-10-10,Minnesota,471,2184,10,133,110828,2288662,0
2020-10-10,Mississippi,600,3096,16,136,104638,809293,796968
2020-10-10,Missouri,1313,2422,27,0,144230,2075699,2075699
2020-10-10,Montana,280,209,3,0,18117,388649,388649
2020-10-10,Nebraska,299,519,5,0,51144,715692,715692
2020-10-10,Nevada,519,1659,2,133,85399,1100315,1128337
2020-10-10,New Hampshire,21,455,5,0,9092,493109,493109
2020-10-10,New Jersey,641,16171,7,156,219062,3920206,3914021
2020-10-10,New Mexico,130,907,5,0,32722,989652,989652
2020-10-10,New York,826,25569,8,179,473143,11921319,0
2020-10-10,North Carolina,1034,3765,18,281,229752,3341821,3341821
2020-10-10,North Dakota,219,340,15,42,26563,678197,704274
2020-10-10,Ohio,862,4997,3,223,167458,3580126,3580126
2020-10-10,Oklahoma,758,1095,4,276,98621,1339139,1353634
2020-10-10,Oregon,212,597,3,49,36526,1176669,1176669
2020-10-10,Pennsylvania,732,8344,36,0,171050,3385332,0
2020-10-10,Rhode Island,119,1132,2,12,26580,882750,0
2020-10-10,South Carolina,728,3551,21,179,156621,1470311,1464605
2020-10-10,South Dakota,267,286,9,0,27947,312979,312979
2020-10-10,Tennessee,1156,2758,26,320,212649,3131539,3131539
2020-10-10,Texas,3628,16526,94,1137,790060,7136901,7136901
2020-10-10,Utah,246,510,5,89,84644,1168570,1168570
2020-10-10,Vermot,0,58,0,0,1861,319294,319294
2020-10-10,Virginia,943,3354,10,208,157905,2238204,0
2020-10-10,Washington,364,2190,7,69,95931,2037946,0
2020-10-10,West Virginia,173,381,5,60,17913,622809,622809
2020-10-10,Wisconsin,870,1468,17,232,155602,2636412,0
2020-10-10,Wyoming,54,54,0,0,7455,209908,209908
2020-10-11,Alabama,812,2664,0,0,165342,1210007,0
2020-10-11,Alaska,57,60,0,0,9712,502997,502997
2020-10-11,Arizona,630,5759,0,144,225575,2395150,2395150
2020-10-11,Arkansas,566,1569,17,237,92833,1146654,1146654
2020-10-11,California,3103,16564,64,735,846579,16047004,16047004
2020-10-11,Colorado,383,2113,1,0,78461,1560179,0
2020-10-11,Connecticut,134,4530,0,0,60038,2074663,2074663
2020-10-11,Delaware,108,654,1,24,22130,475176,0
2020-10-11,Florida,2123,15552,180,0,725415,8680909,7967703
2020-10-11,Georgia,1619,7416,23,0,331409,3151029,3151029
2020-10-11,Hawaii,103,168,2,34,13569,454713,0
2020-10-11,Idaho,192,507,1,45,47701,333839,0
2020-10-11,Illinois,1776,9230,9,388,322188,6307682,6307682
2020-10-11,Indiana,1232,3789,7,349,134981,2387385,2387385
2020-10-11,Iowa,438,1460,5,100,95346,819460,0
2020-10-11,Kansas,469,763,0,119,65807,560189,0
2020-10-11,Kentucky,652,1252,3,170,80292,1536175,1536175
2020-10-11,Louisiana,563,5655,20,0,174587,2488868,2486340
2020-10-11,Maine,7,143,0,5,5723,494158,494158
2020-10-11,Maryland,393,3999,4,90,131357,2892265,2892265
2020-10-11,Massachusetts,511,9604,17,85,138903,4748004,4748004
2020-10-11,Michigan,862,7219,0,220,149464,4046782,4046782
2020-10-11,Minnesota,471,2194,10,133,112268,2318810,0
2020-10-11,Mississippi,600,3101,5,136,104932,809587,796968
2020-10-11,Missouri,1313,2422,0,0,144230,2075699,2075699
2020-10-11,Montana,286,210,1,0,18702,390258,390258
2020-10-11,Nebraska,305,519,0,0,51887,723250,723250
2020-10-11,Nevada,519,1661,2,133,85779,1105227,1135445
2020-10-11,New Hampshire,22,456,1,0,9143,497910,497910
2020-10-11,New Jersey,619,16174,3,153,219909,3921053,3914021
2020-10-11,New Mexico,120,911,4,0,32983,997373,997373
2020-10-11,New York,820,25574,5,186,474286,12039573,0
2020-10-11,North Carolina,1046,3770,5,288,231471,3378041,3378041
2020-10-11,North Dakota,231,343,3,46,27200,685711,712136
2020-10-11,Ohio,887,4999,2,220,168749,3624499,3624499
2020-10-11,Oklahoma,758,1098,3,276,99387,1339905,1353634
2020-10-11,Oregon,212,599,2,49,36935,1189305,1189305
2020-10-11,Pennsylvania,706,8350,6,0,172216,3416163,0
2020-10-11,Rhode Island,125,1134,2,13,26750,896450,0
2020-10-11,South Carolina,685,3552,1,176,157406,1484658,1478901
2020-10-11,South Dakota,266,286,0,0,28564,317060,317060
2020-10-11,Tennessee,1124,2767,9,307,214717,3162492,3162492
2020-10-11,Texas,3622,16557,31,1142,792478,7170740,7170740
2020-10-11,Utah,274,517,7,99,85844,1179384,1179384
2020-10-11,Vermot,0,58,0,0,1871,325665,325665
2020-10-11,Virginia,924,3358,4,201,158716,2256820,0
2020-10-11,Washington,373,2190,0,70,96632,2061438,0
2020-10-11,West Virginia,173,382,1,58,18128,628752,628752
2020-10-11,Wisconsin,872,1475,7,229,158315,2664673,0
2020-10-11,Wyoming,54,54,0,0,7611,210509,210509
2020-10-12,Alabama,856,2665,1,0,166076,1214610,0
2020-10-12,Alaska,52,60,0,0,9903,505927,505927
2020-10-12,Arizona,667,5759,0,155,226050,2403048,2403048
2020-10-12,Arkansas,608,1586,17,256,93487,1155066,1155066
2020-10-12,California,3070,16572,8,736,850028,16191341,16191341
2020-10-12,Colorado,370,2116,3,0,79037,1571329,0
2020-10-12,Connecticut,155,4532,2,0,61377,2082309,2082309
2020-10-12,Delaware,105,656,2,25,22289,481441,0
2020-10-12,Florida,2206,15599,47,0,726934,8717711,7999103
2020-10-12,Georgia,1666,7429,13,0,332311,3168116,3168116
2020-10-12,Hawaii,103,169,1,34,13670,454713,0
2020-10-12,Idaho,192,507,0,45,48066,335670,0
2020-10-12,Illinois,1764,9243,13,377,324930,6355261,6355261
2020-10-12,Indiana,1238,3795,6,346,136555,2393732,2393732
2020-10-12,Iowa,449,1472,12,109,95809,822140,0
2020-10-12,Kansas,355,771,8,111,67862,572081,0
2020-10-12,Kentucky,672,1255,3,180,80930,1565097,1565097
2020-10-12,Louisiana,577,5669,14,0,174647,2492265,2489737
2020-10-12,Maine,7,143,0,5,5752,499701,499701
2020-10-12,Maryland,384,4003,4,93,131861,2916220,2916220
2020-10-12,Massachusetts,501,9617,13,82,139663,4815399,4815399
2020-10-12,Michigan,899,7225,6,230,151396,4097809,4097809
2020-10-12,Minnesota,446,2197,3,140,113439,2337122,0
2020-10-12,Mississippi,600,3101,0,136,105228,809883,796968
2020-10-12,Missouri,1313,2422,0,0,144230,2075699,2075699
2020-10-12,Montana,291,212,2,0,19125,400458,400458
2020-10-12,Nebraska,304,519,0,0,52382,728422,728422
2020-10-12,Nevada,509,1664,3,136,86348,1107492,1143512
2020-10-12,New Hampshire,17,456,0,0,9208,503076,503076
2020-10-12,New Jersey,662,16175,1,163,220462,3977962,3971597
2020-10-12,New Mexico,127,915,4,0,33362,1002906,1002906
2020-10-12,New York,878,25587,13,185,475315,12131366,0
2020-10-12,North Carolina,1109,3773,3,314,232747,3410281,3410281
2020-10-12,North Dakota,233,350,7,33,27673,691049,717732
2020-10-12,Ohio,949,5005,6,242,170179,3661950,3661950
2020-10-12,Oklahoma,758,1104,6,276,100184,1340702,1353634
2020-10-12,Oregon,212,599,0,49,37262,1197997,1197997
2020-10-12,Pennsylvania,725,8368,18,0,173304,3440811,0
2020-10-12,Rhode Island,126,1137,3,13,26831,899794,0
2020-10-12,South Carolina,684,3559,7,177,158055,1497817,1492004
2020-10-12,South Dakota,278,288,2,0,28925,320057,320057
2020-10-12,Tennessee,945,2774,7,269,217682,3201707,3201707
2020-10-12,Texas,3870,16558,1,1196,795126,7191773,7191773
2020-10-12,Utah,259,522,5,94,86832,1185818,1185818
2020-10-12,Vermot,0,58,0,0,1880,332568,332568
2020-10-12,Virginia,965,3361,3,205,159570,2271842,0
2020-10-12,Washington,352,2190,0,59,97015,2061438,0
2020-10-12,West Virginia,168,385,3,62,18281,634247,634247
2020-10-12,Wisconsin,950,1484,9,240,160331,2689612,0
2020-10-12,Wyoming,51,54,0,0,7802,216342,216342
2020-10-13,Alabama,823,2665,0,0,167193,1221207,0
2020-10-13,Alaska,59,60,0,0,10059,514789,514789
2020-10-13,Arizona,706,5767,8,146,226734,2425141,2425141
2020-10-13,Arkansas,601,1611,25,246,94167,1162665,1162665
2020-10-13,California,3060,16581,9,748,852406,16333717,16333717
2020-10-13,Colorado,385,2153,37,0,80085,1588632,0
2020-10-13,Connecticut,172,4533,1,0,61697,2110294,2110294
2020-10-13,Delaware,112,659,3,19,22394,486901,0
2020-10-13,Florida,2127,15722,123,0,729591,8771490,8042762
2020-10-13,Georgia,1753,7454,25,0,333304,3180538,3180538
2020-10-13,Hawaii,103,169,0,34,13712,456118,0
2020-10-13,Idaho,187,510,3,54,48663,338000,0
2020-10-13,Illinois,1848,9272,29,406,327781,6411254,6411254
2020-10-13,Indiana,1288,3822,27,382,138104,2421127,2421127
2020-10-13,Iowa,463,1485,13,114,96338,824869,0
2020-10-13,Kansas,355,771,0,111,67862,572081,0
2020-10-13,Kentucky,704,1269,14,170,81691,1591005,1591005
2020-10-13,Louisiana,573,5679,10,0,175329,2512847,2510319
2020-10-13,Maine,8,143,0,3,5780,502840,502840
2020-10-13,Maryland,402,4012,9,102,132343,2934933,2934933
2020-10-13,Massachusetts,514,9630,13,87,140412,4857515,4857515
2020-10-13,Michigan,899,7255,30,230,152862,4136648,4136648
2020-10-13,Minnesota,481,2204,7,134,114574,2355124,0
2020-10-13,Mississippi,600,3115,14,145,105941,810596,796968
2020-10-13,Missouri,1313,2422,0,0,144230,2075699,2075699
2020-10-13,Montana,294,217,5,0,19611,409651,409651
2020-10-13,Nebraska,299,522,3,0,52839,734692,734692
2020-10-13,Nevada,505,1674,10,130,86835,1114916,1147363
2020-10-13,New Hampshire,17,456,0,0,9279,508079,508079
2020-10-13,New Jersey,649,16182,7,160,221607,3979107,3971597
2020-10-13,New Mexico,125,918,3,0,33713,1011320,1011320
2020-10-13,New York,923,25598,11,181,476708,12230436,0
2020-10-13,North Carolina,1103,3816,43,306,234481,3431640,3431640
2020-10-13,North Dakota,206,362,12,41,28163,696068,723102
2020-10-13,Ohio,1016,5017,12,271,171626,3697762,3697762
2020-10-13,Oklahoma,760,1119,15,277,101493,1373716,1387428
2020-10-13,Oregon,220,599,0,55,37467,1204781,1204781
2020-10-13,Pennsylvania,773,8384,16,0,174646,3476411,0
2020-10-13,Rhode Island,126,1139,2,13,26960,905649,0
2020-10-13,South Carolina,745,3576,17,201,158883,1511481,1505561
2020-10-13,South Dakota,303,288,0,0,29339,322801,322801
2020-10-13,Tennessee,1245,2797,23,339,218829,3215401,3215401
2020-10-13,Texas,4053,16622,64,1237,800256,7266042,7266042
2020-10-13,Utah,254,522,0,90,87819,1194421,1194421
2020-10-13,Vermot,5,58,0,0,1891,334028,334028
2020-10-13,Virginia,999,3372,11,200,160805,2292562,0
2020-10-13,Washington,376,2211,21,76,97268,2123908,0
2020-10-13,West Virginia,181,387,2,61,18555,639466,639466
2020-10-13,Wisconsin,959,1518,34,243,163759,2719579,0
2020-10-13,Wyoming,46,57,3,0,7964,221182,221182
2020-10-14,Alabama,834,2706,41,0,167977,1226221,0
2020-10-14,Alaska,56,64,4,0,10214,517177,517177
2020-10-14,Arizona,711,5772,5,163,227635,2447427,2447427
2020-10-14,Arkansas,582,1634,23,241,95246,1173342,1173342
2020-10-14,California,3126,16639,58,753,855072,16425487,16425487
2020-10-14,Colorado,405,2160,7,0,80777,1602956,0
2020-10-14,Connecticut,188,4537,4,0,61861,2139439,2139439
2020-10-14,Delaware,116,660,1,22,22465,490608,0
2020-10-14,Florida,2155,15788,66,0,732399,8824105,8083092
2020-10-14,Georgia,1705,7470,16,0,334601,3204298,3204298
2020-10-14,Hawaii,109,173,4,26,13773,458472,0
2020-10-14,Idaho,187,512,2,54,49247,340776,0
2020-10-14,Illinois,1974,9320,48,390,330643,6463923,6463923
2020-10-14,Indiana,1357,3836,14,396,139269,2442572,2442572
2020-10-14,Iowa,473,1497,12,106,97384,829253,0
2020-10-14,Kansas,488,838,67,128,69155,579827,0
2020-10-14,Kentucky,711,1276,7,185,83013,1601887,1601887
2020-10-14,Louisiana,582,5695,16,0,176209,2519723,2516635
2020-10-14,Maine,8,143,0,3,5816,508841,508841
2020-10-14,Maryland,417,4022,10,113,132918,2956824,2956824
2020-10-14,Massachusetts,499,9647,17,88,140992,4896199,4896199
2020-10-14,Michigan,899,7268,13,230,154455,4166236,4166236
2020-10-14,Minnesota,487,2180,-24,134,115943,2367344,0
2020-10-14,Mississippi,633,3140,25,143,106817,811472,796968
2020-10-14,Missouri,1413,2420,-2,0,148679,2206374,2206374
2020-10-14,Montana,292,225,8,0,20210,414579,414579
2020-10-14,Nebraska,315,527,5,0,53543,744183,744183
2020-10-14,Nevada,519,1691,17,133,87314,1124508,1154583
2020-10-14,New Hampshire,19,458,2,0,9349,513452,513452
2020-10-14,New Jersey,699,16191,9,168,222748,4043592,4036867
2020-10-14,New Mexico,145,921,3,0,34290,1019029,1019029
2020-10-14,New York,938,25605,7,201,477940,12342180,0
2020-10-14,North Carolina,1152,3856,40,300,236407,3452177,3452177
2020-10-14,North Dakota,206,370,8,39,28826,703534,730902
2020-10-14,Ohio,1042,5033,16,268,173665,3723784,3723784
2020-10-14,Oklahoma,749,1132,13,289,102615,1385669,1399385
2020-10-14,Oregon,210,605,6,47,37780,1218594,1218594
2020-10-14,Pennsylvania,749,8411,27,0,175922,3506849,0
2020-10-14,Rhode Island,131,1147,8,13,27164,912259,0
2020-10-14,South Carolina,792,3593,17,204,159809,1526565,1520485
2020-10-14,South Dakota,303,291,3,0,30215,325341,325341
2020-10-14,Tennessee,1301,2828,31,354,220538,3233299,3233299
2020-10-14,Texas,4131,16717,95,1237,805082,7342121,7342121
2020-10-14,Utah,269,527,5,97,88963,1206166,1206166
2020-10-14,Vermot,0,58,0,0,1894,335448,335448
2020-10-14,Virginia,1007,3381,9,230,161610,2304369,0
2020-10-14,Washington,367,2211,0,83,98135,2123908,0
2020-10-14,West Virginia,180,391,4,61,18818,644201,644201
2020-10-14,Wisconsin,1017,1547,29,246,167082,2746785,0
2020-10-14,Wyoming,45,57,0,0,8177,225518,225518
2020-10-15,Alabama,844,2756,50,0,169162,1234074,0
2020-10-15,Alaska,60,65,1,0,10380,519461,519461
2020-10-15,Arizona,726,5789,17,173,228748,2471838,2471838
2020-10-15,Arkansas,587,1645,11,236,96524,1186002,1186002
2020-10-15,California,3078,16757,118,706,858401,16517812,16517812
2020-10-15,Colorado,420,2162,2,0,81918,1625527,0
2020-10-15,Connecticut,191,4540,3,0,62028,2168710,2168710
2020-10-15,Delaware,111,661,1,28,22560,492216,0
2020-10-15,Florida,2119,15932,144,0,735685,8887690,8129895
2020-10-15,Georgia,1682,7492,22,0,336241,3229781,3229781
2020-10-15,Hawaii,105,183,10,27,13872,462541,0
2020-10-15,Idaho,219,516,4,56,49892,342870,0
2020-10-15,Illinois,1932,9373,53,388,334658,6531009,6531009
2020-10-15,Indiana,1355,3864,28,377,141212,2450279,2450279
2020-10-15,Iowa,482,1506,9,107,98717,835606,0
2020-10-15,Kansas,488,838,0,128,69155,579827,0
2020-10-15,Kentucky,738,1296,20,192,84195,1633080,1633080
2020-10-15,Louisiana,566,5707,12,0,176952,2546007,2542919
2020-10-15,Maine,11,144,1,5,5836,514246,514246
2020-10-15,Maryland,412,4028,6,109,133548,2985460,2985460
2020-10-15,Massachusetts,503,9672,25,92,141579,4955322,4955322
2020-10-15,Michigan,1000,7302,34,254,156913,4208358,4208358
2020-10-15,Minnesota,445,2199,19,115,117106,2386848,0
2020-10-15,Mississippi,598,3152,12,138,108139,812794,796968
2020-10-15,Missouri,1443,2442,22,0,150554,2222854,2222854
2020-10-15,Montana,301,230,5,0,20933,419832,419832
2020-10-15,Nebraska,311,530,3,0,54467,756460,756460
2020-10-15,Nevada,486,1698,7,142,87969,1133788,0
2020-10-15,New Hampshire,18,463,5,0,9426,518144,518144
2020-10-15,New Jersey,733,16197,6,178,223927,4077290,4070357
2020-10-15,New Mexico,150,922,1,0,34958,1027392,1027392
2020-10-15,New York,897,25618,13,197,479400,12475392,0
2020-10-15,North Carolina,1140,3874,18,296,238939,3485026,3485026
2020-10-15,North Dakota,207,375,5,38,29522,710266,738020
2020-10-15,Ohio,1041,5038,5,266,175843,3757325,3757325
2020-10-15,Oklahoma,781,1143,11,293,103836,1398768,1412757
2020-10-15,Oregon,202,608,3,50,38160,1229877,1229877
2020-10-15,Pennsylvania,799,8432,21,0,177520,3541718,0
2020-10-15,Rhode Island,129,1149,2,12,27438,927184,0
2020-10-15,South Carolina,762,3607,14,204,161106,1546608,1540371
2020-10-15,South Dakota,304,304,13,0,31012,328246,328246
2020-10-15,Tennessee,1331,2864,36,378,222827,3257952,3257952
2020-10-15,Texas,4263,16812,95,1290,809808,7412503,7412503
2020-10-15,Utah,277,529,2,99,90461,1219473,1219473
2020-10-15,Vermot,6,58,0,0,1910,340575,340575
2020-10-15,Virginia,1009,3388,7,220,162941,2326802,0
2020-10-15,Washington,373,2221,10,82,98903,2146509,0
2020-10-15,West Virginia,180,393,2,60,19082,651104,651104
2020-10-15,Wisconsin,1043,1565,18,264,171122,2780644,0
2020-10-15,Wyoming,51,57,0,0,8375,229079,229079
2020-10-16,Alabama,859,2786,30,0,170374,1241182,0
2020-10-16,Alaska,59,66,1,0,10601,522664,522664
2020-10-16,Arizona,747,5806,17,167,229486,2493039,2493039
2020-10-16,Arkansas,583,1665,20,238,97539,1197898,1197898
2020-10-16,California,3035,16830,73,713,861476,16621956,16621956
2020-10-16,Colorado,434,2172,10,0,83230,1646557,0
2020-10-16,Connecticut,184,4542,2,0,62830,2196418,2196418
2020-10-16,Delaware,104,662,1,26,22724,495415,0
2020-10-16,Florida,2083,16030,98,0,739050,8965336,8180183
2020-10-16,Georgia,1668,7556,64,0,337850,3254270,3254270
2020-10-16,Hawaii,103,184,1,23,13962,466030,0
2020-10-16,Idaho,219,517,1,56,50610,345585,452701
2020-10-16,Illinois,2016,9425,52,410,339761,6618768,6618768
2020-10-16,Indiana,1311,3887,23,379,143495,2451285,2451285
2020-10-16,Iowa,468,1523,17,105,99946,822775,0
2020-10-16,Kansas,456,859,21,123,70855,589189,0
2020-10-16,Kentucky,667,1300,4,187,85506,1653847,1653847
2020-10-16,Louisiana,557,5727,20,0,177726,2565652,2562564
2020-10-16,Maine,11,145,1,5,5865,521755,521755
2020-10-16,Maryland,416,4032,4,111,134329,3013107,3013107
2020-10-16,Massachusetts,513,9702,30,77,142346,5012963,5012963
2020-10-16,Michigan,1000,7317,15,254,159119,4261714,4261714
2020-10-16,Minnesota,484,2212,13,126,119396,2430551,0
2020-10-16,Mississippi,596,3160,8,146,109255,838799,827497
2020-10-16,Missouri,1443,2459,17,0,152571,2222854,2222854
2020-10-16,Montana,319,235,5,0,21595,425462,425462
2020-10-16,Nebraska,323,535,5,0,55428,770507,770507
2020-10-16,Nevada,469,1707,9,142,88685,1142263,0
2020-10-16,New Hampshire,16,465,2,0,9514,523340,523340
2020-10-16,New Jersey,728,16202,5,178,224927,4108522,4101399
2020-10-16,New Mexico,168,928,6,0,35770,1035851,1035851
2020-10-16,New York,918,25628,10,200,481107,12611431,0
2020-10-16,North Carolina,1148,3910,36,299,241623,3526194,3526194
2020-10-16,North Dakota,217,393,18,39,30402,719017,747239
2020-10-16,Ohio,1084,5054,16,279,177991,3803860,3803860
2020-10-16,Oklahoma,793,1154,11,291,105308,1418148,1432231
2020-10-16,Oregon,199,611,3,49,38525,1246662,1246662
2020-10-16,Pennsylvania,830,8457,25,0,179086,3579193,0
2020-10-16,Rhode Island,137,1152,3,14,27691,935623,0
2020-10-16,South Carolina,769,3615,8,206,162253,1566317,1559863
2020-10-16,South Dakota,299,307,3,0,31805,332106,332106
2020-10-16,Tennessee,1281,2871,7,361,223493,3263702,3263702
2020-10-16,Texas,4248,16903,91,1290,815678,7480885,7480885
2020-10-16,Utah,304,537,8,96,91957,1231602,1231602
2020-10-16,Vermot,1,58,0,0,1923,342441,342441
2020-10-16,Virginia,1002,3408,20,222,164124,2346899,0
2020-10-16,Washington,376,2232,11,77,99674,2169192,0
2020-10-16,West Virginia,188,396,3,70,19580,662243,662243
2020-10-16,Wisconsin,1101,1588,23,274,175227,2815801,0
2020-10-16,Wyoming,51,57,0,0,8665,232407,232407
2020-10-17,Alabama,823,2788,2,0,171662,1248795,0
2020-10-17,Alaska,68,67,1,0,10811,530500,530500
2020-10-17,Arizona,757,5824,18,174,230407,2514031,2514031
2020-10-17,Arkansas,573,1684,19,236,98422,1207642,1207642
2020-10-17,California,2995,16899,69,743,864455,16756711,16756711
2020-10-17,Colorado,428,2176,4,0,84369,1668053,0
2020-10-17,Connecticut,184,4542,0,0,62830,2221260,2221260
2020-10-17,Delaware,101,664,2,26,22942,501473,0
